fundo;data_referencia;net_worth;pv_credit_rights;pdd;total_cash;cash_idleness;net_allocation;threshold_net_allocation;status_net_allocation;subordination_senior;threshold_senior;status_senior;subordination_mezzanine_a;threshold_mezzanine_a;status_mezzanine_a;subordination_mezzanine_b;threshold_mezzanine_b;status_mezzanine_b;subordination_mezzanine_c;threshold_mezzanine_c;status_mezzanine_c;retorno_junior;threshold_junior_return;vl_dicred_aquis_mes;vl_som_prazo_venc;vl_som_inad_venc;CR_due_30;CR_due_31_60;CR_due_61_90;CR_due_91_120;CR_due_121_150;CR_due_151_180;CR_due_181_360;CR_due_maior_360;vl_inad_venc_30;vl_inad_venc_31_60;vl_inad_venc_61_90;vl_inad_venc_91_120;vl_inad_venc_121_150;vl_inad_venc_151_180;vl_inad_venc_181_360;vl_inad_venc_maior_360;cash;government_securities;sovereign_fund;other_assets;delinq_ratio_30;delinq_ratio_31_60;delinq_ratio_61_90;delinq_ratio_91_120;delinq_ratio_121_150;delinq_ratio_151_180;delinq_ratio_181_360;delinq_ratio_maior_360;subordination_mezzanine_d;subordination_mezzanine_e;subordination_mezzanine_f;subordination_mezzanine_g;subordination_mezzanine_h;total_cash;total_senior;total_subord_Junior;total_subord_Mezza_A;total_subord_Mezza_B;total_subord_Mezza_C;total_subord_Mezza_D;total_subord_Mezza_E;total_subord_Mezza_F;total_subord_Mezza_G;total_subord_Mezza_H
FIDC Turbi;01/05/2025;590067151.9;584537541.1;0;6884468.71;0.011667263;0.988332737;0;OK;0.21732429;0.2;OK;0.110359678;0.1;OK;0.110359678;;N/A;0.110359678;;N/A;1.72;0;177492486.5;584537541.1;0;0;0;0;0;0;0;0;584537541.1;0;0;0;0;0;0;0;0;1000;0;6772933.34;110535.37;0;0;0;0;0;0;0;0;0.110359678;0.110359678;0.110359678;0.110359678;0.110359678;6884468.71;461831227.3;65119621.01;63116303.64;0;0;0;0;0;0;0
FIDC Turbi;01/06/2025;580313672.5;576545348.7;0;9384989.45;0.01617227;0.98382773;0;OK;0.221649914;0.2;OK;0.114106853;0.1;OK;0.114106853;;N/A;0.114106853;;N/A;1.69;0;0;576545348.7;0;0;0;0;0;0;0;0;576545348.7;0;0;0;0;0;0;0;0;1000;0;9287557.62;96431.83;0;0;0;0;0;0;0;0;0.114106853;0.114106853;0.114106853;0.114106853;0.114106853;9384989.45;451687196.6;66217766.81;62408709.06;0;0;0;0;0;0;0
FIDC Turbi;01/07/2025;565447182.9;560511523.7;0;5497999.2;0.009723276;0.990276724;0;OK;0.230608189;0.2;OK;0.120399608;0.1;OK;0.120399608;;N/A;0.120399608;;N/A;2.72;0;0;560511523.7;0;0;0;0;0;0;0;0;560511523.7;0;0;0;0;0;0;0;0;999.74;0;5407291.97;89707.49;0;0;0;0;0;0;0;0;0.120399608;0.120399608;0.120399608;0.120399608;0.120399608;5497999.2;435050432.1;68079619.12;62317131.65;0;0;0;0;0;0;0
FIDC UME;01/08/2024;42688717.29;31305787.38;355144.93;11947682.96;0.279879175;0.720120825;0.5;OK;0.36354863;0.3;OK;0.223133638;0.15;OK;0.177278613;0.1;OK;0.177278613;;N/A;24.03;0;12815797.23;29002052.73;2303734.65;9247863.2;8211188.48;5335472.27;2946059.28;1303732.79;776898.41;1175026.85;5811.45;1886209.91;366395.35;51129.39;0;0;0;0;0;2831.26;0;9601511.3;2343340.4;0.060251157;0.011703758;0.001633225;0;0;0;0;0;0.177278613;0.177278613;0.177278613;0.177278613;0.177278613;11947682.96;27169292.6;7567796.58;5994135.89;1957492.22;0;0;0;0;0;0
FIDC UME;01/09/2024;43454237.43;37430983.92;2158047.36;8527419.64;0.196239081;0.803760919;0.5;OK;0.364144328;0.3;OK;0.224157295;0.15;OK;0.178372072;0.1;OK;0.178372072;;N/A;2.42;0;13350027.86;33075168.14;4355815.78;11288372.55;8749425.74;6176695.29;3122594.49;1476797.01;997995.03;1257107.94;6180.09;3107132.68;855209.04;333919.02;59555.04;0;0;0;0;3479.22;0;6171539.38;2352401.04;0.083009645;0.022847624;0.008920926;0.001591063;0;0;0;0;0.178372072;0.178372072;0.178372072;0.178372072;0.178372072;8527419.64;27630623.34;7751022.35;6083029.75;1989561.99;0;0;0;0;0;0
FIDC UME;01/10/2024;44547200.54;42684509.91;4054396.7;6520170.1;0.146365429;0.853634571;0.5;OK;0.37065126;0.3;OK;0.231860184;0.15;OK;0.186390032;0.1;OK;0.186390032;;N/A;7.12;0;14055842.74;36413861.29;6270648.62;12509659.18;9921822.32;6326193.52;3767670.22;1621860.27;974129.47;1285102.62;7423.69;3553610.08;1513778.18;791112.34;348587.92;63560.1;0;0;0;2740.59;0;5224620.04;1292809.47;0.08325292;0.035464345;0.018533945;0.008166614;0.001489067;0;0;0;0.186390032;0.186390032;0.186390032;0.186390032;0.186390032;6520170.1;28035724.52;8303154.15;6182753.9;2025567.97;0;0;0;0;0;0
FIDC UME;01/11/2024;51411761.39;49070551.03;5999818.61;9412581.34;0.183082258;0.816917742;0.5;OK;0.35569668;0.3;OK;0.213561446;0.15;OK;0.166855061;0.1;OK;0.166855061;;N/A;3.31;0;15613189.19;40782053.48;8288497.55;13817326.26;10768660.22;7159369.63;4401822.27;1955517.19;1227539.92;1438123.47;13694.52;3835246.62;1965205.52;1329413.65;780669.28;319967.06;57995.42;0;0;1641;0;7264914.9;2146025.44;0.078157806;0.040048572;0.027091883;0.01590912;0.006520552;0.001181878;0;0;0.166855061;0.166855061;0.166855061;0.166855061;0.166855061;9412581.34;33124768.54;8578312.59;7307422.77;2401257.49;0;0;0;0;0;0
FIDC UME;01/12/2024;57392143.65;59778269.35;8735407.42;8636156.98;0.150476292;0.849523708;0.5;OK;0.345951811;0.3;OK;0.202242395;0.15;OK;0.154529922;0.1;OK;0.154529922;;N/A;7.42;0;21499562.25;48442774.31;11335495.04;16061638.09;13239156.59;8791134.23;5106818.7;2361475.62;1311216.97;1554222.53;17111.58;4629403.84;2294561.11;1821339.54;1394958.29;788209.27;337899.9;69123.09;0;1286.85;0;5216923.24;3417946.89;0.077442922;0.038384536;0.030468255;0.023335542;0.013185549;0.005652554;0.001156325;0;0.154529922;0.154529922;0.154529922;0.154529922;0.154529922;8636156.98;37537227.59;8868803.48;8247791.47;2738321.11;0;0;0;0;0;0
FIDC UME;01/01/2025;59151425.54;63687968.67;11357574.53;7729201.25;0.130668047;0.869331953;0.5;OK;0.35572827;0.3;OK;0.213935771;0.15;OK;0.166784255;0.1;OK;0.166784255;;N/A;11.24;0;15229685.43;49183236.93;14504731.74;17717838.12;13113182.32;8859401.37;4553419.96;2238316.11;1217646.19;1468094.81;15338.05;5844287.34;2735342.59;2101444.72;1622332.98;1206065.13;650582.98;344676;0;14740.16;0;5270497.82;2443963.27;0.091764386;0.042949126;0.032995945;0.025473147;0.018937095;0.010215163;0.005411948;0;0.166784255;0.166784255;0.166784255;0.166784255;0.166784255;7729201.25;38109591.24;9865526.42;8387228.48;2789079.4;0;0;0;0;0;0
FIDC UME;01/02/2025;61115431.95;66923121.13;13773357.87;9012775.14;0.147471348;0.852528652;0.5;OK;0.36736953;0.3;OK;0.227932359;0.15;OK;0.181496506;0.1;OK;0.181496506;;N/A;12.43;0;15181866.8;49001420.7;17921700.43;17587505.71;13221714.97;8735722.19;4622282.34;2158979.06;1177236.87;1484134.46;13845.1;6947859.43;3090698.79;2370545.97;1876895.53;1579541.85;1139106.83;917052.03;0;1214.07;0;5321058.91;3690502.16;0.103818521;0.046182825;0.035421928;0.028045547;0.023602334;0.017021125;0.013703067;0;0.181496506;0.181496506;0.181496506;0.181496506;0.181496506;9012775.14;38663484.42;11092237.36;8521762.98;2837947.19;0;0;0;0;0;0
FIDC UME;01/03/2025;61295365.71;69077315.46;17424023.24;10555835.58;0.172212621;0.827787379;0.5;OK;0.360364051;0.3;OK;0.219183983;0.15;OK;0.172102614;0.1;OK;0.172102614;;N/A;-4.9;0;15802657.63;48071790.59;21005524.87;17345786.14;12954645;8341146.07;4571212.23;2101595.02;1188571.25;1553941.12;14893.76;6510558.06;3922356.39;2818813.61;2269243.75;1910903.81;1508443.11;2065206.14;0;5282.22;0;5370541.1;5180012.26;0.094250305;0.05678212;0.040806647;0.032850781;0.027663261;0.021837026;0.029897024;0;0.172102614;0.172102614;0.172102614;0.172102614;0.172102614;10555835.58;39206719.43;10549092.68;8653683.91;2885869.69;0;0;0;0;0;0
FIDC UME;01/04/2025;61762343.68;73085357.09;21077567.64;10727223.36;0.173685497;0.826314503;0.5;OK;0.355524043;0.3;OK;0.213064509;0.15;OK;0.165487223;0.1;OK;0.165487223;;N/A;-3.11;0;16287770.21;48359752.15;24725604.94;17231772.06;12850853.63;8647917.47;4559601.33;2163576.55;1341331.52;1550054.04;14645.55;6845030.46;4027224.91;3605312.39;2695052.85;2196239.87;1855026.06;3501718.4;0;1358.11;0;5425029.74;5300835.51;0.093658029;0.055103034;0.04933016;0.036875415;0.030050341;0.025381638;0.047912722;0;0.165487223;0.165487223;0.165487223;0.165487223;0.165487223;10727223.36;39804345.53;10220878.73;8798634.73;2938484.69;0;0;0;0;0;0
FIDC UME;01/05/2025;62314204.28;78938010.11;24695080.71;9420204.68;0.151172671;0.848827329;0.5;OK;0.350824034;0.3;OK;0.207101878;0.15;OK;0.159029463;0.1;OK;0.159029463;;N/A;-3.04;0;18360009.92;51169285.97;27768724.14;17544616.39;13922829.42;9034067.79;4991576.11;2540474.84;1376628.38;1738893.96;20199.08;6442972.72;4120156.09;3733142.57;3446234.44;2613094.17;2145156.2;5267967.95;0;306.34;0;5485695.72;3934202.62;0.081620663;0.052194831;0.047292078;0.043657478;0.033103117;0.0271752;0.066735505;0;0.159029463;0.159029463;0.159029463;0.159029463;0.159029463;9420204.68;40452883.74;9909794.43;8955931.79;2995594.32;0;0;0;0;0;0
FIDC UME;01/06/2025;62808471.29;84776970.33;28566286.35;7962118.45;0.126768225;0.873231775;0.5;OK;0.345854414;0.3;OK;0.200817022;0.15;OK;0.152233985;0.1;OK;0.152233985;;N/A;-3.51;0;18710911.22;52940311.85;31836658.48;18520919.31;13900552.64;9491793.09;5382398.83;2419654.4;1483468.79;1721889.52;19635.27;6989507.01;4074765.96;3947641.62;3547418.88;3292203.94;2685083.21;7267280.3;32757.56;845.05;0;5544614.96;2416658.44;0.082445822;0.048064539;0.046565024;0.041844134;0.038833706;0.031672319;0.08572234;0.000386397;0.152233985;0.152233985;0.152233985;0.152233985;0.152233985;7962118.45;41085884.24;9561583.87;9109576.9;3051426.28;0;0;0;0;0;0
FIDC UME;01/07/2025;64737847.61;89322103.2;31628910.25;8502718.26;0.131340762;0.868659238;0.5;OK;0.353826053;0.3;OK;0.210311504;0.15;OK;0.162157996;0.1;OK;0.162157996;;N/A;9.79;0;18818223.99;55089652.48;34232450.72;19319109.72;14326969.81;10066967.51;5316597.84;2700730.49;1470559.18;1868734.38;19983.55;6318344.78;4141980.73;3667116.13;3799773.04;3435568.34;3272231.45;9541390.67;56045.58;3634.75;0;5613973.22;2885110.29;0.070736632;0.046371285;0.041054968;0.042540121;0.03846269;0.036634062;0.10682004;0.000627455;0.162157996;0.162157996;0.162157996;0.162157996;0.162157996;8502718.26;41831910.54;10497759.61;9290823;3117354.46;0;0;0;0;0;0
FIDC Vixtra;01/08/2024;56003389.93;50422140.61;802102.29;6499849.8;0.116061721;0.883938279;0.67;OK;0.451281417;0.3334;OK;0.329583063;0.1667;OK;0.329583063;;OK;0.329583063;;N/A;-0.9;0;11592145.73;49293360.82;1128779.79;9543017.62;22121114.15;4665587.75;6435425.34;3291293.47;3236922.49;0;0;71124.87;0;863956.54;167488.23;0.01;0;26210.14;0;1427.54;378793.68;6010626.8;109001.78;0.001410588;0;0.017134468;0.00332172;1.98E-10;0;0.000519814;0;0.329583063;0.329583063;0.329583063;0.329583063;0.329583063;6499849.8;30730100.75;18457768.79;6815520.39;0;0;0;0;0;0;0
FIDC Vixtra;01/09/2024;61959500.47;57247445.16;975215.86;5847357.17;0.094373859;0.905626141;0.67;OK;0.414010355;0.3334;OK;0.305980441;0.1667;OK;0.305980441;;N/A;0.305980441;;N/A;2.71;0;23305536.83;55971993.74;1275451.42;22337332.23;6619661.95;11868869.83;5623848.69;3438576.44;6083704.6;0;0;297932.98;19876.53;0;863956.54;67475.22;0.01;26210.14;0;0;372041.42;5397504.11;77811.64;0.005204302;0.000347204;0;0.015091617;0.001178659;1.75E-10;0.000457839;0;0.305980441;0.305980441;0.305980441;0.305980441;0.305980441;5847357.17;36307625.66;18958395.3;6693479.51;0;0;0;0;0;0;0
FIDC Vixtra;01/10/2024;65043025.14;56851528.12;949920.48;9202720.69;0.141486665;0.858513335;0.67;OK;0.415729082;0.3334;OK;0.299245607;0.1667;OK;0.299245607;;N/A;0.299245607;;N/A;2.67;0;32444454.26;53730639.44;3120888.68;7097075.9;15182365.54;14012680.92;5911494.81;7060401.7;4466620.57;0;0;2175396.77;0;19876.53;0;863956.54;37475.21;0.02;24183.61;2773.15;363389.29;8790294.79;46263.46;0.038264526;0;0.000349622;0;0.015196716;0.000659177;3.52E-10;0.000425382;0.299245607;0.299245607;0.299245607;0.299245607;0.299245607;9202720.69;38002748.04;19463839.53;6576437.57;1000000;0;0;0;0;0;0
FIDC Vixtra;01/11/2024;73614761.36;63483684.75;940226.5;11139921.7;0.151327281;0.848672719;0.67;OK;0.394854032;0.3334;OK;0.266292595;0.1667;OK;0.266292595;;N/A;0.266292595;;N/A;0.72;0;15894921.13;59548878.58;3934806.17;14518252.92;15746767.06;9206121.75;9030898.48;5326212.79;5720625.58;0;0;1275339.56;1713977.71;0;19873.55;0;863956.53;37475.21;24183.61;1885.97;360043.73;10581645;196347;0.020089249;0.026998712;0;0.00031305;0;0.013609111;0.000590312;0.000380942;0.266292595;0.266292595;0.266292595;0.266292595;0.266292595;11139921.7;44547676;19603065.85;6437145.97;3026873.54;0;0;0;0;0;0
FIDC Vixtra;01/12/2024;82411759.39;70254859.31;1821434.17;14064293.56;0.170658819;0.829341181;0.67;OK;0.3433783;0.3334;OK;0.229591365;0.1667;OK;0.229591365;;N/A;0.229591365;;N/A;-3.38;0;32300031.09;66345046.73;3909812.58;14488294.78;7885679.28;18869169.39;7370257.54;5986306.64;9127695.42;2617643.68;0;378125.99;1138894.7;1447302.99;0;19873.55;0;901431.74;24183.61;32.14;337304.5;13691526.02;35430.9;0.005382204;0.016210903;0.020600753;0;0.000282878;0;0.012830881;0.000344227;0.229591365;0.229591365;0.229591365;0.229591365;0.229591365;14064293.56;54113349.52;18921028.34;6305149.99;3072231.54;0;0;0;0;0;0
FIDC Vixtra;01/01/2025;86213261.28;69779719.54;2782149.27;19313975.11;0.224025571;0.775974429;0.67;OK;0.376015063;0.3334;OK;0.212579943;0.1667;OK;0.212579943;;N/A;0.212579943;;N/A;-3.14;0;22968362.58;64991178.68;4788540.86;8252136.87;22664930.86;11844055.37;5260113.18;11719679.73;4967660.77;282601.9;0;1344874.26;0;1138894.7;1359283;0;19873.55;901431.74;24183.61;4052.35;338373.27;18700220.25;271329.24;0.019273139;0;0.016321285;0.019479628;0;0.000284804;0.012918248;0.000346571;0.212579943;0.212579943;0.212579943;0.212579943;0.212579943;19313975.11;53795776.37;18327210.15;6174272.71;7916002.05;0;0;0;0;0;0
FIDC Vixtra;01/02/2025;87357503.4;71808574.78;3489207.33;19179854.85;0.219555895;0.780444105;0.67;OK;0.366657308;0.3334;OK;0.205605642;0.1667;OK;0.205605642;;N/A;0.205605642;;N/A;-2;0;15450771.63;67466841.75;4341733.03;19051124.69;18350952.12;5738980.91;11390944.97;6087868.21;6042828.02;804142.83;0;357379.08;540687.35;0;1138894.7;1359283;0;921305.29;24183.61;1733.68;331396.45;17580955.02;1265769.7;0.00497683;0.007529565;0;0.015860149;0.018929257;0;0.012830018;0.000336779;0.205605642;0.205605642;0.205605642;0.205605642;0.205605642;19179854.85;55327236.41;17961195.57;6032029.34;8037042.08;0;0;0;0;0;0
FIDC Vixtra;01/03/2025;102497394.7;83548417.24;3251354.02;22381928.78;0.218365831;0.781634169;0.67;OK;0.33745194;0.3334;OK;0.177073602;0.1667;OK;0.177073602;;N/A;0.177073602;;N/A;1.05;0;43669980.55;79242370.04;4306047.2;14582684.83;9597365.19;19325842.29;13268971.45;9054950.95;12475146.56;937408.77;0;705547.46;0;413334.71;0;1138894.7;1359283;664803.72;24183.61;1611.56;342133.82;21991543.13;46640.27;0.008444774;0;0.004947248;0;0.013631553;0.016269405;0.007957107;0.000289456;0.177073602;0.177073602;0.177073602;0.177073602;0.177073602;22381928.78;67909450.05;18149582.89;5880391.7;10557970.11;0;0;0;0;0;0
FIDC Vixtra;01/04/2025;106177284;89217472.71;3193194.24;20652131.34;0.194506118;0.805493882;0.67;OK;0.345299289;0.3334;OK;0.174928751;0.1667;OK;0.174928751;;N/A;0.174928751;;N/A;2.34;0;28894419.85;83885752.18;5331720.53;10390859.23;21707510.91;20486590.04;10503322.64;13640651.82;7065468.63;91348.91;0;1957747.89;43794.05;0;166013.56;0;1138894.7;2001086.72;24183.61;1410.69;349124.17;19514728.97;786867.51;0.021943548;0.000490869;0;0.001860774;0;0.012765377;0.022429314;0.000271064;0.174928751;0.174928751;0.174928751;0.174928751;0.174928751;20652131.34;69514343.3;18573459.72;5729768.95;12359711.99;0;0;0;0;0;0
FIDC Vixtra;01/05/2025;131896598.3;93554620.51;3193194.24;42269515.52;0.320474645;0.679525355;0.67;OK;0.362690967;0.3334;OK;0.143940869;0.1667;Flag;0.143940869;;N/A;0.143940869;;N/A;2.22;0;15728454.72;90017686.87;3536933.64;22418127.35;24056569.02;15024568.32;15668868.38;7631608.03;2091388.27;3126557.5;0;206755.05;0;0;0;166013.56;0;3139981.42;24183.61;848.59;359332.09;40844304.29;1065030.55;0.002209993;0;0;0;0.001774509;0;0.033563082;0.000258497;0.143940869;0.143940869;0.143940869;0.143940869;0.143940869;42269515.52;84058893.52;18985310.94;5578628.54;17771690.68;5502074.62;0;0;0;0;0
FIDC Vixtra;01/06/2025;130680189.3;106693083.6;3193194.24;29632962.6;0.22675941;0.77324059;0.67;OK;0.366986707;0.3334;OK;0.147476674;0.1667;Flag;0.147476674;0.1;N/A;0.147476674;;N/A;1.51;0;35038838.98;97880724.82;8812358.79;21317887.69;16021363.58;24201053.36;12347371.65;2663310.9;19056527.37;2273210.27;0;5440534.78;41645.42;0;0;0;166013.56;2518051.25;646113.78;621.92;368617.21;27191933.48;2071789.99;0.050992385;0.000390329;0;0;0;0.001555992;0.023600886;0.006055817;0.147476674;0.147476674;0.147476674;0.147476674;0.147476674;29632962.6;82722296.95;19272279.71;5416409.45;17771690.68;5497512.52;0;0;0;0;0
FIDC Vixtra;01/07/2025;137316062.5;104295911.5;3521040.47;38582152.17;0.280973336;0.719026664;0.67;OK;0.399532176;0.3334;OK;0.191693811;0.1667;OK;0.140396455;0.1;N/A;0.191693811;;N/A;0.03;0;22688361.14;98465102.46;5830809.03;17222167.36;26415980.64;20538491.05;10239950.26;16865144.92;7183368.23;0;0;1690583.48;779026.19;31020.77;0;0;0;2684064.81;646113.78;492.5;362379.4;36466435.57;1752844.7;0.016209489;0.007469384;0.00029743;0;0;0;0.025735091;0.006195006;0.140396455;0.140396455;0.140396455;0.140396455;0.140396455;38582152.17;82453877.21;19278688.45;5261119.53;17771690.68;5506735.68;7043950.94;0;0;0;0
FIDC Agroforte;01/06/2023;N/A;0;0;3435820.41;11407402.14;647600.73;1877895.84;2184763.96;1355604.27;1339850.23;794526.26;775902.09;2171111.5;907747.99;334458.63;114461.95;73181.2;35013.24;3257;31281.29;55947.42;0;777174.81;0;0;6171875.85;0.027744384;0.009494975;0.006070608;0.002904457;0.000270178;0.00259488;0.004641013;0;0.517284168;0.517284168;0.517284168;0.517284168;0.517284168;6949050.66;8554673.05;9167291.88;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/07/2023;N/A;0;0;2051693.31;11649485.47;681747.22;1558338.71;2659274.76;1237010.61;1154799.56;1014712.95;688508.81;2431625.91;905214.16;438851.49;54495.76;47975.04;16605.05;33362.74;4907.5;85549.64;0;178053.36;0;0;6153409.22;0.035588615;0.004419328;0.003890531;0.001346585;0.002705548;0.000397973;0.006937639;0;0.518579633;0.518579633;0.518579633;0.518579633;0.518579633;6331462.58;8688464.37;9359098.56;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/08/2023;N/A;0;0;3141922.52;13138311.54;604501.54;2262110.35;2083144.38;1189198.39;1717673.49;905627.42;1097592.41;2872106.2;1010858.9;320691.94;141976.93;19765.83;16218.83;13784.35;3257.02;88806.64;0;182175.22;0;10325737.31;8792.19;0.023335247;0.010330995;0.001438267;0.001180168;0.001003022;0.000236998;0.006462042;0;0.409771525;0.409771525;0.409771525;0.409771525;0.409771525;10516704.72;13975875.07;9702879.29;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/09/2023;N/A;0;0;1963326.76;13664794.65;641709.68;1989179.8;2163868.92;1363196.17;1753283.07;1080767.11;1081477.08;3142857.08;1090165.42;314695.74;150135.56;76634.57;13502.28;13502.32;7520.76;65718.45;0;162785.37;0;10047492.56;7571.57;0.02199669;0.010494217;0.005356624;0.000943786;0.000943789;0.000525688;0.004593606;0;0.407889321;0.407889321;0.407889321;0.407889321;0.407889321;10217849.5;14177508.5;9766509.06;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/10/2023;N/A;1.27;0;4393895.29;16396414.78;835031.39;1797300.98;2435691.92;1651838.78;1875159.1;1410388.89;1895051.41;3709758.33;1621225.37;534376.11;103097.32;61147.68;36166.47;13502.28;13502.32;73239.21;0;197852.43;0;7460812.9;6699.34;0.031011681;0.005983092;0.00354861;0.002098864;0.000783584;0.000783586;0.004250323;0;0.381711018;0.381711018;0.381711018;0.381711018;0.381711018;7665364.67;14388637.5;9268499.58;624319.67;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/11/2023;N/A;-1;0;2721864.28;17725762.06;938565.33;1926466.87;2426177.81;1585735.04;2134051.55;1997266.37;1330360.48;4471875.62;1853828.32;474604.05;276256.37;45442.65;35104.68;33258.99;13502.28;60396.31;0;20309.39;0;9291486.34;37332.43;0.025428404;0.014801303;0.002434733;0.001880844;0.001781955;0.000723427;0.003235922;0;0.334558058;0.334558058;0.334558058;0.334558058;0.334558058;9349128.16;17491310.34;9175406.88;758737.54;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/12/2023;N/A;-2.31;0;2168215.43;18727767.94;788476.5;1962573.17;2729581.04;1861828.48;2164741.31;2082565.83;1438600.84;4611121.8;1876755.47;222891.87;139244.35;245046.48;42288.53;35104.68;33258.99;70641.6;0;199171.16;0;8834366.5;4605.68;0.011420838;0.007134792;0.012556026;0.002166837;0.001798742;0.00170417;0.003619631;0;0.326396953;0.326396953;0.326396953;0.326396953;0.326396953;9038143.34;17728820.02;8963785.26;770228.47;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/01/2024;N/A;4.84;0;1400640.92;18251302.67;643724.88;2236239.59;2567617.72;1828588.54;2784452.91;1486313.7;1089280.47;4949542.16;1309267.58;289058.74;61584.46;75217.39;78152.68;30408.56;35004.68;74298.37;0;157163.35;0;9825115.14;3207.45;0.015298138;0.003259295;0.003980803;0.004136151;0.001609342;0.001852587;0.003932165;0;0.333602161;0.333602161;0.333602161;0.333602161;0.333602161;9985485.94;17990298.92;9397967.7;782916.89;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/02/2024;N/A;-1.63;0;3009191.81;19823231.52;659490.52;2023338.43;3174987.72;2579583.49;2121370.19;1801707.62;1196533.72;5436856.72;1488853.63;259684.18;80324;46157.55;72361.3;64508.88;30408.56;106046.05;0;135571.03;0;19292767.46;2447.28;0.012678207;0.003921549;0.002253487;0.003532797;0.003149429;0.001484596;0.005177342;0;0.236412292;0.236412292;0.236412292;0.236412292;0.236412292;19430785.77;28618423.64;9244933.29;1241772.63;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/03/2024;N/A;1.37;0;3900937.11;21709973.51;692875.85;2362225.57;3281865.48;2531783.77;2107350.91;2075585.68;1369411.34;6190779.98;1790970.78;240143.97;85715.58;58183.32;42839.77;68575.64;64219.98;133197.59;0;117123.93;0;17832972.86;1156.9;0.010719349;0.003826102;0.002597139;0.001912246;0.003061023;0.002866599;0.005945565;0;0.236526871;0.236526871;0.236526871;0.236526871;0.236526871;17951253.69;28990711.13;9371721.18;1259793.95;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/04/2024;N/A;-1.41;0;9395319.77;29129159.15;1690022.95;7050792.41;4049148.09;2798054.97;1941665.43;2335530.49;1553961.67;7149704.56;2250301.53;1100597.63;144214.2;85715.58;58183.32;42839.77;68575.64;189896.81;0;1127101.78;0;9942443.47;282.34;0.035711448;0.004679365;0.002781241;0.001887893;0.001390036;0.002225096;0.006161643;0;0.231467486;0.231467486;0.231467486;0.231467486;0.231467486;11069827.59;29397143.98;9239238.68;1279541.85;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/05/2024;N/A;1.2;0;7152917.82;29836911.33;1652148.75;4508090.72;2773323.05;2585330.06;2123395.83;1795495.76;1621258.44;7255407.96;7174609.51;1050069.08;108263.33;72491.26;75331.87;58183.31;42839.77;244970.13;0;156381.5;0;9776031.31;16261.51;0.033347108;0.003438125;0.002302109;0.002392319;0.001847731;0.001360465;0.007779531;0;0.231244288;0.231244288;0.231244288;0.231244288;0.231244288;9948674.32;29786406.13;9350445.48;1298505.98;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/06/2024;N/A;0.42;0;5130285.03;30244090.53;1701098.44;3226187.1;3158159.24;1907735.3;2496446.94;1933328.83;1212428.79;8258921.46;8050882.87;1099530.83;104980.26;58257.1;68707.61;74434.16;58183.31;237005.17;0;726335.66;0;9828646.39;15117.58;0.034419293;0.003286262;0.001823658;0.002150797;0.002330059;0.001821348;0.007419119;0;0.229757602;0.229757602;0.229757602;0.229757602;0.229757602;10570099.63;30160376.08;9389396.76;1316760.76;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Agroforte;01/07/2024;N/A;-1.52;0;6715507.55;32602786.89;2184173.2;4464145.67;2464639.77;2331932.51;2145562.02;2272111.35;1894296.81;8999482.89;8030615.87;1452417.66;253312.38;59814.58;39653.19;55286.76;62083.63;261605;0;894474.41;0;7570375.53;35462.75;0.041751784;0.00728182;0.001719454;0.001139887;0.001589296;0.001784681;0.007520203;0;0.224532831;0.224532831;0.224532831;0.224532831;0.224532831;8500312.69;30596249.62;9246430.72;1338071.24;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
FIDC Alume;01/06/2023;N/A;0;0;2798407.37;47973226.67;593226.49;1380987.08;1500588.87;1596828.9;1623182.24;1639192.68;1603673.39;10157816.27;28470957.24;242358.36;123887.4;88759.84;64222.12;28311.09;10085.47;35602.21;0;0;0;5727698.02;94929.9;0.004990242;0.002550884;0.001827596;0.001322356;0.000582935;0.000207663;0.000733062;0;0.337819476;0.337819476;0.337819476;0.337819476;0.337819476;5822627.92;35594131.48;18158780.59;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
